Race ID,Chamber,State,Congressional District,Year,R-D Victory Margin,Incumbent Running?,Geography,District PVI,Population\Square-Mile,Share African-American,Share Asian,Share College Educated,Share Hispanic,Share Non-Hispanic White,Unopposed D?,Unopposed R?,Vote Share of Last D Presidential Candidate,Vote Share of Last R House Candidate
H2008NV02,House,NV,02,2008,10.38,Republican,Quite Urban,8,6.34,0.031836621,0.052000000000000005,0.222,0.197142869,0.727090562,0,0,0.4173,0.5037
H2008NV03,House,NV,03,2008,-5.14,Republican,Extremely Urban,-1,145.76,0.076915175,0.11,0.25,0.21893379100000002,0.585519855,0,0,0.4932,0.4846
H2008NY01,House,NY,01,2008,-14.29,Democrat,Extremely Urban,-3,1012.27,0.050255995,0.038,0.327,0.105973333,0.7997407470000001,0,0,0.4966,0.3873
H2008NY02,House,NY,02,2008,-27.66,Democrat,Extremely Urban,-7,2733.79,0.117338747,0.048,0.341,0.16546264300000002,0.654436487,0,0,0.5379999999999999,0.2991
H2008NY03,House,NY,03,2008,23.5,Republican,Extremely Urban,-2,3568.14,0.027382681000000002,0.049,0.369,0.08842703699999999,0.8230283190000001,0,0,0.47600000000000003,0.5584
H2008NY04,House,NY,04,2008,-24.03,Democrat,Extremely Urban,-9,7284.43,0.20996359,0.075,0.361,0.17504835100000002,0.547640772,0,0,0.552,0.3522
H2008NY05,House,NY,05,2008,-33.86,Democrat,Extremely Urban,-18,9874.17,0.054481617999999996,0.32,0.374,0.24661186300000001,0.368549623,0,0,0.6321,0.0
H2008NY06,House,NY,06,2008,-100.0,Democrat,Extremely Urban,-38,16549.34,0.547190785,0.14300000000000002,0.225,0.17547445,0.10972149699999999,1,0,0.8496,0.0
H2008NY07,House,NY,07,2008,-51.29,Democrat,Extremely Urban,-28,24814.56,0.198370412,0.16399999999999998,0.23600000000000002,0.420052111,0.22897617,0,0,0.7444,0.1642
H2008NY08,House,NY,08,2008,-48.07,Democrat,Extremely Urban,-28,43975.81,0.057185426,0.16,0.542,0.10427631400000001,0.671798118,0,0,0.7290000000000001,0.1474
H2008NY09,House,NY,09,2008,-100.0,Democrat,Extremely Urban,-14,17675.85,0.059413562999999996,0.182,0.375,0.158237606,0.587633634,1,0,0.5612,0.0
H2008NY10,House,NY,10,2008,-63.62,Democrat,Extremely Urban,-41,36597.37,0.630828679,0.033,0.244,0.165745869,0.174977035,0,0,0.8681,0.0604
H2008NY11,House,NY,11,2008,-67.93,Democrat,Extremely Urban,-40,54303.82,0.586694598,0.054000000000000006,0.326,0.129584968,0.267037418,0,0,0.8684,0.0783
H2008NY12,House,NY,12,2008,-60.08,Democrat,Extremely Urban,-34,34936.47,0.10747958,0.183,0.268,0.456094027,0.298357467,0,0,0.8128,0.1059
H2008NY13,House,NY,13,2008,-23.04,Open Seat,Extremely Urban,-1,10110.65,0.076792583,0.131,0.284,0.145471886,0.6511209920000001,0,0,0.449,0.5671
H2008NY14,House,NY,14,2008,-50.93,Democrat,Extremely Urban,-26,52057.36,0.049060307000000004,0.113,0.6459999999999999,0.13691698,0.674558056,0,0,0.7521,0.1577
H2008NY15,House,NY,15,2008,-65.87,Democrat,Extremely Urban,-43,63591.93,0.34931957700000005,0.040999999999999995,0.35,0.44653362,0.22987488399999997,0,0,0.9064,0.0618
H2008NY16,House,NY,16,2008,-72.38,Democrat,Extremely Urban,-43,55360.41,0.358093858,0.018000000000000002,0.106,0.663730562,0.028467107000000002,0,0,0.8981,0.0446
H2008NY17,House,NY,17,2008,-49.59,Democrat,Extremely Urban,-21,5167.09,0.335860193,0.053,0.316,0.243437409,0.38013761799999995,0,0,0.6696,0.2415
H2008NY18,House,NY,18,2008,-31.22,Democrat,Extremely Urban,-10,2945.71,0.110057771,0.078,0.48100000000000004,0.189923748,0.6174472520000001,0,0,0.578,0.2972
H2008NY19,House,NY,19,2008,-15.21,Democrat,Quite Urban,1,467.02,0.067693897,0.036000000000000004,0.364,0.114467397,0.7774200929999999,0,0,0.4575,0.4885
H2008NY20,House,NY,20,2008,-22.6,Democrat,Quite Rural,3,93.24,0.030002236,0.017,0.287,0.028646782000000003,0.925066128,0,0,0.4604,0.4693
H2008NY21,House,NY,21,2008,-23.94,Open Seat,Extremely Urban,-9,338.18,0.097419046,0.04,0.303,0.042788815,0.822307632,0,0,0.5606,0.2217
H2008NY22,House,NY,22,2008,-28.76,Democrat,,-6,201.58,0.104601465,0.036000000000000004,0.273,0.110397823,0.7673935209999999,0,0,0.5441,0.0
H2008NY23,House,NY,23,2008,25.71,Republican,Extremely Rural,0,49.44,0.034071832999999996,0.01,0.19,0.022152776000000002,0.9234865959999999,0,0,0.4787,0.6316
H2008NY24,House,NY,24,2008,-3.51,Democrat,Quite Rural,1,106.16,0.049273863,0.013999999999999999,0.225,0.027933682999999997,0.910545875,0,0,0.4695,0.4518
H2008NY25,House,NY,25,2008,-11.54,Open Seat,Quite Urban,-3,403.99,0.089970887,0.024,0.314,0.029213499,0.854113685,0,0,0.5129,0.5095
H2008NY26,House,NY,26,2008,12.06,Open Seat,Quite Urban,3,239.6,0.044576794,0.025,0.294,0.024888773,0.904375783,0,0,0.4383,0.5187
H2008NY27,House,NY,27,2008,-44.07,Democrat,Quite Urban,-7,357.53,0.065014124,0.013000000000000001,0.23800000000000002,0.052235070999999994,0.874624906,0,0,0.5447,0.2078
H2008NY28,House,NY,28,2008,-45.59,Democrat,Extremely Urban,-15,1225.19,0.309183806,0.019,0.24600000000000002,0.061814293,0.632053316,0,0,0.6367,0.273
H2008NY29,House,NY,29,2008,-1.73,Republican,,5,115.61,0.037177063999999996,0.025,0.297,0.017063426,0.911305795,0,0,0.4266,0.5153
H2008OH01,House,OH,01,2008,-4.95,Republican,Extremely Urban,1,1515.16,0.301187038,0.013000000000000001,0.243,0.018949891,0.6693752279999999,0,0,0.4946,0.5282
H2008OH02,House,OH,02,2008,7.37,Republican,Quite Urban,13,241.52,0.055425547,0.026000000000000002,0.332,0.014866246000000001,0.907223722,0,0,0.3603,0.5053
H2008OH03,House,OH,03,2008,26.64,Republican,Extremely Urban,3,395.32,0.170597658,0.019,0.256,0.014988646999999999,0.795488682,0,0,0.4552,0.5852
H2008OH04,House,OH,04,2008,30.34,Republican,,14,136.52,0.058309525,0.009000000000000001,0.157,0.015136988999999998,0.9155973609999999,0,0,0.3455,0.6012
H2008OH05,House,OH,05,2008,28.18,Republican,Quite Rural,10,102.92,0.01672107,0.006999999999999999,0.17,0.045047261,0.931892301,0,0,0.3871,0.5694
H2008OH06,House,OH,06,2008,-29.44,Democrat,Quite Rural,0,121.35,0.03269998,0.006,0.166,0.008335302,0.9472216809999999,0,0,0.4919,0.3806
H2008OH07,House,OH,07,2008,16.44,Open Seat,Quite Urban,6,221.45,0.102942206,0.015,0.213,0.018478094,0.8567917859999999,0,0,0.4283,0.6098
H2008OH08,House,OH,08,2008,35.8,Republican,Quite Urban,12,313.18,0.065688223,0.019,0.21,0.021136703,0.889694671,0,0,0.3544,0.6401
H2008OH09,House,OH,09,2008,-48.74,Democrat,Extremely Urban,-9,572.58,0.15343076,0.015,0.217,0.0473831,0.790078356,0,0,0.5835,0.2641
H2008OH10,House,OH,10,2008,-17.89,Democrat,Extremely Urban,-6,3226.74,0.078603379,0.021,0.255,0.067639031,0.8337366890000001,0,0,0.5833,0.3369
H2008OH11,House,OH,11,2008,-70.49,Democrat,Extremely Urban,-33,4688.4,0.599783897,0.027000000000000003,0.264,0.023584705,0.37189985200000003,0,0,0.8193,0.16699999999999998
H2008OH12,House,OH,12,2008,12.55,Republican,Extremely Urban,1,620.77,0.220915109,0.04,0.37799999999999995,0.024668224,0.713343501,0,0,0.4911,0.5814
H2008OH13,House,OH,13,2008,-29.11,Democrat,Extremely Urban,-6,1188.91,0.130823359,0.018000000000000002,0.267,0.040373519,0.8241525209999999,0,0,0.5574,0.3881
H2008OH14,House,OH,14,2008,19.63,Republican,Quite Urban,2,351.04,0.039225455,0.021,0.304,0.019150956,0.921758637,0,0,0.4725,0.5754
H2008OH15,House,OH,15,2008,-0.76,Open Seat,Extremely Urban,1,535.27,0.098537162,0.040999999999999995,0.35100000000000003,0.041058414,0.822048352,0,0,0.4963,0.5024
H2008OH16,House,OH,16,2008,-10.72,Open Seat,Quite Urban,4,364.15,0.057828597999999995,0.01,0.222,0.01202563,0.9241547240000001,0,0,0.4599,0.5864
H2008OH17,House,OH,17,2008,-56.34,Democrat,Extremely Urban,-14,627.27,0.13345027,0.012,0.18600000000000003,0.020279292,0.8446059459999999,0,0,0.628,0.1978
H2008OH18,House,OH,18,2008,-19.76,Democrat,Quite Rural,6,92.39,0.026097741,0.005,0.132,0.0055,0.9569967140000001,0,0,0.4269,0.3805
H2008OK01,House,OK,01,2008,32.34,Republican,Extremely Urban,13,397.35,0.108149469,0.023,0.27699999999999997,0.085209563,0.71642732,0,0,0.3462,0.6364
H2008OK02,House,OK,02,2008,-40.94,Democrat,Extremely Rural,5,33.56,0.045691802999999996,0.006999999999999999,0.15,0.036759358,0.707453989,0,0,0.4062,0.2726
H2008OK03,House,OK,03,2008,46.15,Republican,Quite Rural,18,20.25,0.044959362999999995,0.012,0.205,0.068278857,0.797748372,0,0,0.2829,0.6746
H2008OK04,House,OK,04,2008,36.81,Republican,,13,67.58,0.082023412,0.027999999999999997,0.226,0.059402931,0.766955742,0,0,0.3302,0.6461
H2008OK05,House,OK,05,2008,31.78,Republican,Extremely Urban,12,333.92,0.149864331,0.036000000000000004,0.272,0.120253235,0.6518844429999999,0,0,0.3587,0.6038
H2008OR01,House,OR,01,2008,-100.0,Democrat,Extremely Urban,-6,232.64,0.021708947000000003,0.078,0.375,0.126419455,0.780748978,1,0,0.5535,0.335
H2008OR02,House,OR,02,2008,43.75,Republican,,11,9.85,0.008988312,0.016,0.21600000000000003,0.105842799,0.8533992579999999,0,0,0.3831,0.6699
H2008OR03,House,OR,03,2008,-53.7,Democrat,Extremely Urban,-18,670.34,0.06374284599999999,0.073,0.312,0.10922385800000001,0.76477983,0,0,0.6715,0.2352
H2008OR04,House,OR,04,2008,-100.0,Democrat,Quite Urban,0,39.83,0.01227108,0.031,0.23600000000000002,0.057578932,0.88485971,1,0,0.5016,0.3787
H2008OR05,House,OR,05,2008,-15.92,Open Seat,Quite Urban,-1,127.61,0.013476301000000001,0.031,0.29100000000000004,0.136999026,0.821074565,0,0,0.4937,0.4279
H2008PA01,House,PA,01,2008,-81.52,Democrat,Extremely Urban,-36,10979.4,0.49515,0.055,0.17600000000000002,0.183676958,0.302646372,0,0,0.8456,0.0
H2008PA02,House,PA,02,2008,-77.86,Democrat,Extremely Urban,-39,10994.3,0.6138942239999999,0.054000000000000006,0.301,0.034668423,0.34341177100000003,0,0,0.8756,0.0923
H2008PA03,House,PA,03,2008,-2.48,Republican,,2,162.84,0.04327276,0.009000000000000001,0.207,0.015765902,0.932869235,0,0,0.4673,0.5359
H2008PA04,House,PA,04,2008,-11.72,Democrat,Quite Urban,3,496.56,0.042796798,0.016,0.326,0.010049275,0.936823808,0,0,0.4532,0.4804
H2008PA05,House,PA,05,2008,15.68,Open Seat,Quite Rural,10,58.54,0.023042466,0.016,0.196,0.012004575,0.940119646,0,0,0.3891,0.6005
H2008PA06,House,PA,06,2008,4.2,Republican,Extremely Urban,-2,794.41,0.08174078900000001,0.040999999999999995,0.396,0.059554376,0.818128436,0,0,0.5167,0.5066
H2008PA07,House,PA,07,2008,-19.18,Democrat,Extremely Urban,-4,2228.77,0.09745416,0.057,0.41200000000000003,0.020234417,0.8228122109999999,0,0,0.5306,0.436
H2008PA08,House,PA,08,2008,-15.14,Democrat,Extremely Urban,-3,1042.62,0.043309323,0.04,0.33799999999999997,0.035653528,0.881151198,0,0,0.5172,0.4969
H2008PA09,House,PA,09,2008,27.84,Republican,Quite Rural,15,90.32,0.025001017,0.006,0.158,0.013067035,0.9516528470000001,0,0,0.3269,0.6029
H2008PA10,House,PA,10,2008,-12.66,Democrat,Quite Rural,8,98.59,0.027294917000000002,0.009000000000000001,0.201,0.021521422999999998,0.938614183,0,0,0.3979,0.4701
H2008PA11,House,PA,11,2008,-3.26,Democrat,Quite Urban,-5,291.36,0.057955920999999994,0.015,0.196,0.060101241,0.867396748,0,0,0.5283,0.2752
H2008PA12,House,PA,12,2008,-15.7,Democrat,,-5,234.86,0.043159354000000004,0.006999999999999999,0.168,0.010038896,0.941665062,0,0,0.5145,0.3919
H2008PA13,House,PA,13,2008,-28.26,Democrat,Extremely Urban,-8,2542.35,0.101748437,0.068,0.332,0.052892782,0.7754423020000001,0,0,0.5644,0.3387
H2008PA14,House,PA,14,2008,-100.0,Democrat,Extremely Urban,-22,3996.86,0.25665009,0.025,0.271,0.016223776999999998,0.72435636,1,0,0.6996,0.0
H2008PA15,House,PA,15,2008,17.14,Republican,Extremely Urban,-2,764.83,0.056396425,0.027999999999999997,0.266,0.11511646199999999,0.8122596259999999,0,0,0.5012,0.5357
H2008PA16,House,PA,16,2008,16.43,Republican,Quite Urban,11,500.98,0.056015674,0.017,0.261,0.111209959,0.822614658,0,0,0.3823,0.5655
H2008PA17,House,PA,17,2008,-27.36,Democrat,,7,276.82,0.0879803,0.017,0.204,0.046227284,0.8528053959999999,0,0,0.4187,0.3546
H2008PA18,House,PA,18,2008,28.14,Republican,Quite Urban,2,451.47,0.036929302000000004,0.019,0.33899999999999997,0.012783751999999999,0.9389661140000001,0,0,0.4568,0.578
H2008PA19,House,PA,19,2008,33.3,Republican,Quite Urban,12,389.86,0.049176686,0.019,0.24600000000000002,0.039949387,0.895660472,0,0,0.3575,0.6394
H2008RI01,House,RI,01,2008,-44.35,Democrat,Extremely Urban,-16,1614.33,0.074594378,0.026000000000000002,0.309,0.100102261,0.801649877,0,0,0.6288,0.2325
H2008RI02,House,RI,02,2008,-40.27,Democrat,Extremely Urban,-13,727.76,0.055362485,0.039,0.298,0.128485262,0.7934283320000001,0,0,0.5839,0.0
H2008SC01,House,SC,01,2008,4.04,Republican,Quite Urban,10,252.85,0.20775386699999998,0.02,0.29,0.040479496000000004,0.738244977,0,0,0.3885,0.6002
H2008SC02,House,SC,02,2008,7.56,Republican,,9,140.26,0.279141814,0.018000000000000002,0.321,0.051923789000000005,0.657286866,0,0,0.3959,0.6269
H2008SC03,House,SC,03,2008,29.46,Republican,Quite Rural,14,124.0,0.205408812,0.011000000000000001,0.201,0.03123601,0.762972972,0,0,0.3393,0.6292
H2008SC04,House,SC,04,2008,23.18,Republican,Quite Urban,15,310.93,0.202174976,0.022000000000000002,0.254,0.059371087999999995,0.726137885,0,0,0.3433,0.6425
H2008SC05,House,SC,05,2008,-24.65,Democrat,Quite Rural,6,95.05,0.315459311,0.011000000000000001,0.184,0.029438787999999997,0.653646355,0,0,0.423,0.4293
H2008SC06,House,SC,06,2008,-35.01,Democrat,Quite Rural,-11,82.35,0.557579279,0.009000000000000001,0.166,0.019104276,0.437076205,0,0,0.6084,0.3435
H2008SD00,House,SD,00,2008,-35.12,Democrat,Quite Rural,10,9.95,0.015442984,0.005799874,0.253,0.022160493,0.8784493520000001,0,0,0.3909,0.2934
H2008TN01,House,TN,01,2008,47.28,Open Seat,,14,154.44,0.02733445,0.006999999999999999,0.174,0.024215433999999997,0.935983685,0,0,0.316,0.6112
H2008TN02,House,TN,02,2008,56.22,Republican,Quite Urban,11,260.48,0.070176817,0.015,0.271,0.023084248999999998,0.8872799090000001,0,0,0.3504,0.7773
H2008TN03,House,TN,03,2008,41.97,Republican,,8,185.34,0.116707399,0.013000000000000001,0.213,0.025554106,0.8417066120000001,0,0,0.3849,0.6569
H2008TN04,House,TN,04,2008,-20.95,Democrat,Extremely Rural,3,62.97,0.041603845,0.006,0.141,0.021781005,0.922632205,0,0,0.4155,0.3358
H2008TN05,House,TN,05,2008,-34.83,Democrat,Extremely Urban,-6,707.21,0.24996802199999998,0.03,0.312,0.070658654,0.65321462,0,0,0.5211,0.2793
H2008TN06,House,TN,06,2008,-100.0,Democrat,,4,115.35,0.083450317,0.013999999999999999,0.196,0.048065856,0.85854164,1,0,0.3992,0.3136
H2008TN07,House,TN,07,2008,37.16,Republican,,12,100.47,0.147637978,0.035,0.33799999999999997,0.032718603,0.791104475,0,0,0.3367,0.6604
H2008TN08,House,TN,08,2008,-100.0,Democrat,Quite Rural,0,76.51,0.240670532,0.006999999999999999,0.154,0.022547964,0.743894258,1,0,0.4693,0.2681
H2008TN09,House,TN,09,2008,-100.0,Democrat,Extremely Urban,-18,1972.3,0.641594291,0.019,0.23399999999999999,0.05081553,0.306639032,1,0,0.6986,0.1796
H2008TX01,House,TX,01,2008,100.0,Republican,Quite Rural,17,76.59,0.18360877,0.006999999999999999,0.192,0.127442002,0.6862116359999999,0,1,0.3059,0.6801
H2008TX02,House,TX,02,2008,100.0,Republican,Extremely Urban,12,336.48,0.20192839199999998,0.031,0.24,0.20134411800000002,0.550441976,0,1,0.3667,0.6562
H2008TX03,House,TX,03,2008,21.72,Republican,Extremely Urban,17,2461.54,0.11558412,0.12,0.431,0.21577385100000002,0.555798485,0,0,0.3317,0.6252
H2008TX04,House,TX,04,2008,39.52,Republican,Quite Rural,17,68.35,0.106257826,0.019,0.22899999999999998,0.12096937,0.755344476,0,0,0.2964,0.6455
H2008TX05,House,TX,05,2008,100.0,Republican,,16,120.02,0.13823095,0.027000000000000003,0.2,0.19927591100000003,0.657138176,0,1,0.3273,0.6168
H2008TX06,House,TX,06,2008,26.41,Republican,Quite Urban,15,105.13,0.162989289,0.044000000000000004,0.252,0.219197035,0.592329697,0,0,0.3352,0.6046
H2008TX07,House,TX,07,2008,13.54,Republican,Extremely Urban,16,3297.84,0.094510585,0.094,0.496,0.23490062399999997,0.563541446,0,0,0.3565,0.5919
H2008TX08,House,TX,08,2008,47.77,Republican,Quite Rural,20,79.96,0.089699134,0.017,0.217,0.131274164,0.7645699220000001,0,0,0.2753,0.6717
H2008TX09,House,TX,09,2008,-100.0,Democrat,Extremely Urban,-21,4234.32,0.38270044299999995,0.105,0.215,0.39693978399999996,0.126023583,1,0,0.6999,0.0
H2008TX10,House,TX,10,2008,10.74,Republican,Quite Urban,13,171.32,0.11633262,0.069,0.353,0.26635378600000004,0.5659036679999999,0,0,0.381,0.5532
H2008TX11,House,TX,11,2008,100.0,Republican,Quite Urban,25,18.62,0.04526896,0.01,0.185,0.33974245200000003,0.627250905,0,1,0.2164,1.0
H2008TX12,House,TX,12,2008,36.99,Republican,Quite Urban,14,300.54,0.065809719,0.027999999999999997,0.243,0.280571282,0.6449726689999999,0,0,0.3299,0.6695
H2008TX13,House,TX,13,2008,55.3,Republican,Quite Urban,18,16.21,0.06591158400000001,0.019,0.188,0.211226881,0.7132866720000001,0,0,0.2223,0.7425
H2008TX14,House,TX,14,2008,100.0,Republican,Quite Urban,14,91.84,0.09060213,0.035,0.244,0.277936161,0.609335393,0,1,0.3282,0.6019
H2008TX15,House,TX,15,2008,-33.76,Democrat,Quite Urban,-3,60.8,0.019988138,0.009000000000000001,0.147,0.8023444409999999,0.183674836,0,0,0.4865,0.3861
H2008TX16,House,TX,16,2008,-100.0,Democrat,Extremely Urban,-9,1121.88,0.034674458,0.015,0.19899999999999998,0.811072826,0.158501165,1,0,0.565,0.0
H2008TX17,House,TX,17,2008,-7.48,Democrat,,18,84.72,0.10383286300000001,0.021,0.22399999999999998,0.191264257,0.699456746,0,0,0.3014,0.40299999999999997
H2008TX18,House,TX,18,2008,-56.98,Democrat,Extremely Urban,-23,2866.02,0.38749259700000005,0.038,0.17800000000000002,0.41074311700000005,0.193148698,0,0,0.7197,0.1911
H2008TX19,House,TX,19,2008,47.49,Republican,Quite Urban,25,25.79,0.060353972,0.013999999999999999,0.212,0.32391893899999996,0.628335477,0,0,0.2253,0.6776
H2008TX20,House,TX,20,2008,-46.72,Democrat,Extremely Urban,-8,3545.84,0.077626579,0.017,0.161,0.6964496370000001,0.21738549399999998,0,0,0.5507,0.0
H2008TX21,House,TX,21,2008,100.0,Republican,Quite Urban,13,127.01,0.072996363,0.039,0.401,0.272114992,0.634208426,0,1,0.342,0.6012
H2008TX22,House,TX,22,2008,7.07,Democrat,Extremely Urban,15,670.77,0.129312456,0.11800000000000001,0.35200000000000004,0.260982096,0.482230063,0,0,0.3563,0.4379
H2008TX23,House,TX,23,2008,-13.84,Democrat,Quite Urban,4,13.45,0.033264764,0.022000000000000002,0.23,0.656489134,0.30770917,0,0,0.4274,0.4568
H2008TX24,House,TX,24,2008,14.91,Republican,Extremely Urban,15,1948.62,0.13758304699999999,0.09300000000000001,0.373,0.247983485,0.512983791,0,0,0.349,0.5987
H2008TX25,House,TX,25,2008,-35.38,Democrat,Quite Urban,-1,106.02,0.085092738,0.023,0.324,0.379078925,0.54855254,0,0,0.5371,0.263
H2008TX26,House,TX,26,2008,23.74,Republican,Extremely Urban,12,504.36,0.14032197,0.036000000000000004,0.319,0.20043385,0.631343926,0,0,0.3538,0.601
H2008TX27,House,TX,27,2008,-19.57,Democrat,Extremely Urban,1,138.05,0.026796537000000002,0.013000000000000001,0.171,0.7212686540000001,0.26551690000000006,0,0,0.4504,0.3892
H2008TX28,House,TX,28,2008,-39.49,Democrat,Quite Urban,1,47.91,0.01688285,0.006999999999999999,0.158,0.790102005,0.21499277,0,0,0.4601,0.0
H2008TX29,House,TX,29,2008,-50.76,Democrat,Extremely Urban,-8,2761.92,0.101254359,0.016,0.069,0.744130492,0.156982858,0,0,0.5565,0.2443
H2008TX30,House,TX,30,2008,-66.61,Democrat,Extremely Urban,-26,2053.06,0.40146440299999997,0.017,0.188,0.41857087600000004,0.211326563,0,0,0.7509,0.17600000000000002
H2008TX31,House,TX,31,2008,23.69,Republican,Quite Urban,15,91.34,0.137802273,0.04,0.28,0.194584221,0.639311455,0,0,0.3345,0.584
H2008TX32,House,TX,32,2008,16.68,Republican,Extremely Urban,11,4082.06,0.073960699,0.052000000000000005,0.37799999999999995,0.443480104,0.477330705,0,0,0.4035,0.5642
H2008UT01,House,UT,01,2008,34.38,Republican,Extremely Urban,26,35.84,0.022628588999999998,0.025,0.28800000000000003,0.133580089,0.821250018,0,0,0.2553,0.6332
H2008UT02,House,UT,02,2008,-28.88,Democrat,Extremely Urban,17,16.32,0.011497682,0.027999999999999997,0.33899999999999997,0.075151131,0.86028154,0,0,0.3223,0.3739
H2008UT03,House,UT,03,2008,37.33,Open Seat,Extremely Urban,22,47.26,0.0117101,0.028999999999999998,0.252,0.143576935,0.7967160390000001,0,0,0.2099,0.5784
H2008VA01,House,VA,01,2008,14.83,Republican,,9,170.57,0.20811590600000002,0.032,0.313,0.055896953,0.705297332,0,0,0.3945,0.6301
H2008VA02,House,VA,02,2008,-4.94,Republican,Extremely Urban,6,669.6,0.24150604,0.055,0.293,0.059646584,0.655845194,0,0,0.4186,0.5128
H2008VA03,House,VA,03,2008,-100.0,Democrat,Extremely Urban,-18,575.59,0.57130301,0.023,0.207,0.036215469,0.389841641,1,0,0.6666,0.0
H2008VA04,House,VA,04,2008,19.14,Republican,Quite Urban,5,143.35,0.34158438399999996,0.022000000000000002,0.22899999999999998,0.033298772000000004,0.59733712,0,0,0.4289,0.7602
H2008VA05,House,VA,05,2008,-0.23,Republican,Extremely Rural,6,72.12,0.23505801,0.015,0.21899999999999997,0.022588793,0.7338611759999999,0,0,0.4348,0.5898
H2008VA06,House,VA,06,2008,24.96,Republican,,11,113.96,0.11472412900000001,0.013999999999999999,0.24600000000000002,0.030594721000000002,0.833208948,0,0,0.3621,0.75
H2008VA07,House,VA,07,2008,25.62,Republican,Quite Urban,11,183.11,0.18023099,0.038,0.36700000000000005,0.037894152,0.7397636059999999,0,0,0.3855,0.6397
H2008VA08,House,VA,08,2008,-38.26,Democrat,Extremely Urban,-14,5225.78,0.144617528,0.115,0.602,0.163893923,0.5756741360000001,0,0,0.645,0.3136
H2008VA09,House,VA,09,2008,-100.0,Democrat,Extremely Rural,7,72.64,0.044168822,0.013000000000000001,0.17,0.016190946,0.924681566,1,0,0.3978,0.3227
H2008VA10,House,VA,10,2008,19.97,Republican,Quite Urban,5,346.67,0.081988804,0.124,0.485,0.114767835,0.6612817360000001,0,0,0.4444,0.5727
H2008VA11,House,VA,11,2008,-11.64,Republican,Extremely Urban,1,1659.6,0.12607322599999998,0.147,0.52,0.147724926,0.573245334,0,0,0.4968,0.5545
H2008VT00,House,VT,00,2008,-100.0,Democrat,Quite Rural,-8,65.82,0.010790132,0.008568936999999999,0.33299999999999996,0.012602579,0.951765128,1,0,0.603,0.4454
H2008WA01,House,WA,01,2008,-35.52,Democrat,Extremely Urban,-7,1491.1,0.032621689,0.125,0.41,0.061313819000000006,0.754714599,0,0,0.5698,0.3228
H2008WA02,House,WA,02,2008,-24.78,Democrat,Quite Urban,-3,99.77,0.021117142999999998,0.05,0.256,0.07742500299999999,0.83560521,0,0,0.5196,0.3584
